input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url,ADDRESS1,ADDRESS2,POST_TOWN,POSTCODE,search_term,PROPERTY_TYPE,PROPERTY_TYPE_SHORT,FLOOR_AREA,CURRENT_ENERGY_PERFORMANCE_RATING,CURRENT_ENERGY_PERFORMANCE_BAND,MAIN_HEATING_FUEL,ELECTRICITY_SOURCE,RENEWABLE_SOURCES,BUILDING_ENVIRONMENT,BUILDING_EMISSIONS,Demand KWH,Demand MWH,Demand GWH
,,,,M579400070 00005,OFFICE,MANAGEMENT SUITE70 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,,"£5,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00005&PPRN=47442611&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00010,OFFICE,THE HUB (UNIT G2)70 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,GREENBIRD MEDIA,"£6,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00010&PPRN=47442638&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00015,OFFICE,UNIT G370 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,,"£12,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00015&PPRN=47555874&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00020,OFFICE,UNIT G470 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,,"£12,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00020&PPRN=47442654&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00025,OFFICE,THE HUB (UNIT G5)70 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,CREATIVE VIDEO PRODUCTIONS LTD,"£12,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00025&PPRN=47442662&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00030,OFFICE,UNIT G670 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,,"£12,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00030&PPRN=47442670&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00035,OFFICE,THE HUB (UNIT G7)70 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,12 YARD PRODUCTIONS LTD PER GERALD EVE LLP,"£26,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00035&PPRN=47442689&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00040,OFFICE,THE HUB (UNIT G8)70 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,GREENBIRD MEDIA LTD,"£12,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00040&PPRN=47442697&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400070 00045,OFFICE,THE HUB (UNITS G9-G10)70 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,DIGIRATI LTD,"£25,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00045&PPRN=47442700&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=70+PACIFIC+QUAY&searchtype=listing#results,,70 PACIFIC QUAY,GLASGOW,G51 1DZ,70 PACIFIC QUAY,Offices and Workshop businesses,Office/Workshop,7277,44,C,Natural Gas,Grid supplied,Heat pumps,Heating and Mechanical Ventilation,43.6,"873,240.00",873.24,0.87
,,,,M579400050,SCIENCE CENTRE,50 PACIFIC QUAYGLASGOWG51 1DA,GLASGOW SCIENCE CENTRE CHARITABLE TRUST,GLASGOW SCIENCE CENTRE CHARITABLE TRUST,"£770,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=50+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400050&PPRN=47374888&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=50+PACIFIC+QUAY&searchtype=listing#results,,50 PACIFIC QUAY,GLASGOW,G51 1EA,50 PACIFIC QUAY,"Non-residential Institutions: Libraries, Museums, and Galleries",Library/Museum/Gallery,13030,58,D,Natural Gas,Grid supplied,Heat pumps,Air Conditioning,57.77,"1,303,000.00","1,303.00",1.3
,,,,M579400070 00450,CAR SPACE,CAR SPACE 5070 PACIFIC QUAYGLASGOWG51 1DZ,ZENCA ENTERPRISE LTD,,£600,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=50+PACIFIC+QUAY&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M579400070+00450&PPRN=47519924&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=50+PACIFIC+QUAY&searchtype=listing#results,,50 PACIFIC QUAY,GLASGOW,G51 1EA,50 PACIFIC QUAY,"Non-residential Institutions: Libraries, Museums, and Galleries",Library/Museum/Gallery,13030,58,D,Natural Gas,Grid supplied,Heat pumps,Air Conditioning,57.77,"1,303,000.00","1,303.00",1.3
,,,,M275500019 00005,OFFICE,UNIT S119 MARINE CRESCENTGLASGOWG51 1HD,LOTHIAN COMMUNICATIONS LTD,,"£4,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00005&PPRN=47305150&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00007,OFFICE,UNIT S219 MARINE CRESCENTGLASGOWG51 1HD,STEPHEN WRIGHT & MAURA LYNCH,,"£3,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00007&PPRN=47304456&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00010,OFFICE,UNIT S319 MARINE CRESCENTGLASGOWG51 1HD,1ST ACTIVE SECURITY,,"£3,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00010&PPRN=47264969&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00015,OFFICE,UNIT S419 MARINE CRESCENTGLASGOWG51 1HD,STEVEN E COLLINS,,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00015&PPRN=47264977&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00020,OFFICE,UNIT S519 MARINE CRESCENTGLASGOWG51 1HD,STEVEN E COLLINS & DEBORAH COLLINS,,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00020&PPRN=47305215&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00025,OFFICE,UNIT S619 MARINE CRESCENTGLASGOWG51 1HD,PRIVATE PENSION - AIKEN & ROBERTSON,HORNBUCKLE MITCHELL TRUSTEES LIMITED,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00025&PPRN=47322837&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00030,OFFICE,UNIT S719 MARINE CRESCENTGLASGOWG51 1HD,PRIVATE PENSION -AIKEN & ROBERTSON C/O DAVID ROBERTSON,FORBES LESLIE NETWORK LTD T/A FLN CONSULTING,"£11,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00030&PPRN=47305223&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00035,OFFICE,UNIT S819 MARINE CRESCENTGLASGOWG51 1HD,PRIVATE PENSION - AIKEN & ROBERTSON C/O DAVID ROBERTSON,,"£6,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00035&PPRN=47305231&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+MARINE+CRESCENT&searchtype=listing#results,,19 MARINE CRESCENT,GLASGOW,G51 1HD,19 MARINE CRESCENT,Offices and Workshop businesses,Office/Workshop,52,25,B,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,25.26,"2,860.00",2.86,0
,,,,M275500019 00005,OFFICE,UNIT S119 MARINE CRESCENTGLASGOWG51 1HD,LOTHIAN COMMUNICATIONS LTD,,"£4,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+Marine+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00005&PPRN=47305150&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+Marine+Crescent&searchtype=listing#results,,19 Marine Crescent,Glasgow,G51 1HD,19 Marine Crescent,Offices and Workshop businesses,Office/Workshop,58,67,E+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,67.41,"6,960.00",6.96,0.01
,,,,M275500019 00007,OFFICE,UNIT S219 MARINE CRESCENTGLASGOWG51 1HD,STEPHEN WRIGHT & MAURA LYNCH,,"£3,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+Marine+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00007&PPRN=47304456&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+Marine+Crescent&searchtype=listing#results,,19 Marine Crescent,Glasgow,G51 1HD,19 Marine Crescent,Offices and Workshop businesses,Office/Workshop,58,67,E+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,67.41,"6,960.00",6.96,0.01
,,,,M275500019 00010,OFFICE,UNIT S319 MARINE CRESCENTGLASGOWG51 1HD,1ST ACTIVE SECURITY,,"£3,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+Marine+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00010&PPRN=47264969&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+Marine+Crescent&searchtype=listing#results,,19 Marine Crescent,Glasgow,G51 1HD,19 Marine Crescent,Offices and Workshop businesses,Office/Workshop,58,67,E+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,67.41,"6,960.00",6.96,0.01
,,,,M275500019 00015,OFFICE,UNIT S419 MARINE CRESCENTGLASGOWG51 1HD,STEVEN E COLLINS,,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+Marine+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00015&PPRN=47264977&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+Marine+Crescent&searchtype=listing#results,,19 Marine Crescent,Glasgow,G51 1HD,19 Marine Crescent,Offices and Workshop businesses,Office/Workshop,58,67,E+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,67.41,"6,960.00",6.96,0.01
,,,,M275500019 00020,OFFICE,UNIT S519 MARINE CRESCENTGLASGOWG51 1HD,STEVEN E COLLINS & DEBORAH COLLINS,,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+Marine+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00020&PPRN=47305215&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+Marine+Crescent&searchtype=listing#results,,19 Marine Crescent,Glasgow,G51 1HD,19 Marine Crescent,Offices and Workshop businesses,Office/Workshop,58,67,E+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,67.41,"6,960.00",6.96,0.01
,,,,M275500019 00025,OFFICE,UNIT S619 MARINE CRESCENTGLASGOWG51 1HD,PRIVATE PENSION - AIKEN & ROBERTSON,HORNBUCKLE MITCHELL TRUSTEES LIMITED,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+Marine+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00025&PPRN=47322837&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+Marine+Crescent&searchtype=listing#results,,19 Marine Crescent,Glasgow,G51 1HD,19 Marine Crescent,Offices and Workshop businesses,Office/Workshop,58,67,E+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,67.41,"6,960.00",6.96,0.01
,,,,M275500019 00030,OFFICE,UNIT S719 MARINE CRESCENTGLASGOWG51 1HD,PRIVATE PENSION -AIKEN & ROBERTSON C/O DAVID ROBERTSON,FORBES LESLIE NETWORK LTD T/A FLN CONSULTING,"£11,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=19+Marine+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M275500019+00030&PPRN=47305223&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=19+Marine+Crescent&searchtype=listing#results,,19 Marine Crescent,Glasgow,G51 1HD,19 Marine Crescent,Offices and Workshop businesses,Office/Workshop,58,67,E+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,67.41,"6,960.00",6.96,0.01
