input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
11 ORTON PLACE,OFFICE 4,Natural Gas,75.57,M564400011 00004,OFFICE,OFFICE 411 ORTON PLACEGLASGOWG51 2HF,GLASGOW SOUTH WEST REGENERATION AGENCY,SCIENCESOFT,"£30,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00004&PPRN=47435178&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing#results
11 ORTON PLACE,OFFICE 4,Natural Gas,75.57,M564400011 00005,SURGERY,MOORPARK HOUSE OFFICE 1A11 ORTON PLACEGLASGOWG51 2HF,C D P ARCHITECTS,,"£16,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00005&PPRN=47459956&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing#results
11 ORTON PLACE,OFFICE 2,Natural Gas,66.69,M564400011 00001,OFFICE,OFFICE 111 ORTON PLACEGLASGOWG51 2HF,GLASGOW SOUTH WEST REGENERATION AGENCYGLASGOW SOUTH WEST REGENERATION AGENCY,,"£10,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00001&PPRN=47435143&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing#results
11 ORTON PLACE,OFFICE 2,Natural Gas,66.69,M564400011 00002,OFFICE,OFFICE 211 ORTON PLACEGLASGOWG51 2HF,KAREN CAMPBELL LTD T/A CAMPBELL & GALLOWAY,KAREN CAMPBELL LTD T/A CAMPBELL & GALLOWAY,"£31,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00002&PPRN=47437278&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing#results
11 ORTON PLACE,OFFICE 2,Natural Gas,66.69,M564400011 00003,OFFICE,OFFICE 311 ORTON PLACEGLASGOWG51 2HF,STANDARD LIFE TRUSTEE COMPANY LTD,STRUER CONSULTING ENGINEERS,"£26,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00003&PPRN=47435151&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing#results
11 ORTON PLACE,OFFICE 2,Natural Gas,66.69,M564400011 00004,OFFICE,OFFICE 411 ORTON PLACEGLASGOWG51 2HF,GLASGOW SOUTH WEST REGENERATION AGENCY,SCIENCESOFT,"£30,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00004&PPRN=47435178&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing#results
11 ORTON PLACE,OFFICE 2,Natural Gas,66.69,M564400011 00005,SURGERY,MOORPARK HOUSE OFFICE 1A11 ORTON PLACEGLASGOWG51 2HF,C D P ARCHITECTS,,"£16,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00005&PPRN=47459956&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=11+ORTON+PLACE&searchtype=listing#results
15 Orton Place,Units 8&9,Natural Gas,77.48,M564400015,WORKSHOP,UNIT 715 ORTON PLACEGLASGOWG51 2HF,JOBS & BUSINESS GLASGOW,EXTRA ACCESS,"£13,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Orton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400015&PPRN=47335041&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Orton+Place&searchtype=listing#results
15 Orton Place,Unit 4 Moorpark Industrial Estate,Natural Gas,62.33,M564400015,WORKSHOP,UNIT 715 ORTON PLACEGLASGOWG51 2HF,JOBS & BUSINESS GLASGOW,EXTRA ACCESS,"£13,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Orton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400015&PPRN=47335041&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Orton+Place&searchtype=listing#results
Moorpark House,1 Orton Place,Natural Gas,83.31,M564400011 00005,SURGERY,MOORPARK HOUSE OFFICE 1A11 ORTON PLACEGLASGOWG51 2HF,C D P ARCHITECTS,,"£16,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Moorpark+House&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M564400011+00005&PPRN=47459956&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Moorpark+House&searchtype=listing#results
27 Dava Street,Unit 5B First Floor,Natural Gas,18.13,L162600027 00005,OFFICE,GRD FLOOR27 DAVA STREETGLASGOWG51 2JA,LINK-TEL COMMUNICATIONS LTD,,"£20,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=27+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600027+00005&PPRN=47445572&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=27+Dava+Street&searchtype=listing#results
27 Dava Street,Unit 5B First Floor,Natural Gas,18.13,L162600027 00010,OFFICE,1ST FLOOR27 DAVA STREETGLASGOWG51 2JA,MONARCH TRANSPORT LTD,,"£18,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=27+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600027+00010&PPRN=47445564&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=27+Dava+Street&searchtype=listing#results
27 Dava Street,Ground Floor,Natural Gas,13.82,L162600027 00005,OFFICE,GRD FLOOR27 DAVA STREETGLASGOWG51 2JA,LINK-TEL COMMUNICATIONS LTD,,"£20,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=27+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600027+00005&PPRN=47445572&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=27+Dava+Street&searchtype=listing#results
27 Dava Street,Ground Floor,Natural Gas,13.82,L162600027 00010,OFFICE,1ST FLOOR27 DAVA STREETGLASGOWG51 2JA,MONARCH TRANSPORT LTD,,"£18,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=27+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600027+00010&PPRN=47445564&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=27+Dava+Street&searchtype=listing#results
25 Dava Street,First Floor Pavilion 5A,Natural Gas,12.34,L162600025 00005,OFFICE,GROUND FLOOR25 DAVA STREETGLASGOWG51 2JA,SILVERBANK DEVELOPMENT CO LTD,NEIGHBOURHOOD NETWORKS,"£20,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=25+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600025+00005&PPRN=47445580&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=25+Dava+Street&searchtype=listing#results
25 Dava Street,First Floor Pavilion 5A,Natural Gas,12.34,L162600025 00010,OFFICE,FIRST FLOOR25 DAVA STREETGLASGOWG51 2JA,SILVERBANK DEVELOPMENT CO LTD,RAGM PLC,"£18,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=25+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600025+00010&PPRN=47480327&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=25+Dava+Street&searchtype=listing#results
25 Dava Street,Ground Floor Pavilion 5A,Natural Gas,13.13,L162600025 00005,OFFICE,GROUND FLOOR25 DAVA STREETGLASGOWG51 2JA,SILVERBANK DEVELOPMENT CO LTD,NEIGHBOURHOOD NETWORKS,"£20,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=25+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600025+00005&PPRN=47445580&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=25+Dava+Street&searchtype=listing#results
25 Dava Street,Ground Floor Pavilion 5A,Natural Gas,13.13,L162600025 00010,OFFICE,FIRST FLOOR25 DAVA STREETGLASGOWG51 2JA,SILVERBANK DEVELOPMENT CO LTD,RAGM PLC,"£18,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=25+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600025+00010&PPRN=47480327&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=25+Dava+Street&searchtype=listing#results
5 Dava Street,Moorpark Court,Natural Gas,48,L162600005 00005,OFFICE,5 DAVA STREETGLASGOWG51 2JA,CEIS LTD,,"£10,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=5+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600005+00005&PPRN=47417633&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=5+Dava+Street&searchtype=listing#results
5 Dava Street,Moorpark Court,Natural Gas,48,L162600005 00006,OFFICE,5 DAVA STREETGLASGOWG51 2JA,CEIS LTD,,"£19,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=5+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600005+00006&PPRN=47493844&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=5+Dava+Street&searchtype=listing#results
5 Dava Street,Moorpark Court,Natural Gas,48,L162600005 00010,OFFICE,5 DAVA STREETGLASGOWG51 2JA,CEIS LTD,DSL,"£10,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=5+Dava+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L162600005+00010&PPRN=47417641&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=5+Dava+Street&searchtype=listing#results
191 BROOMLOAN ROAD,UNIT C,Other,21.81,K725400191 00005,OFFICE ETC,GROUND191 BROOMLOAN ROADGLASGOWG51 2JE,S C I PROPERTIES,SEVEN SEAS EXPORTS S LTD,"£21,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K725400191+00005&PPRN=47228482&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing#results
191 BROOMLOAN ROAD,UNIT C,Other,21.81,K725400191 00015,OFFICE,UNIT C191 BROOMLOAN ROADGLASGOWG51 2JE,MOHAMMAD ZAFFAR,ROBERT SWEENEY,"£11,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K725400191+00015&PPRN=47228490&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing#results
191 BROOMLOAN ROAD,UNIT C,Other,21.81,K725400191 00020,WORKSHOP,UNIT A191 BROOMLOAN ROADGLASGOWG51 2JE,STAR RADIATORS,,"£11,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K725400191+00020&PPRN=47228504&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing#results
191 BROOMLOAN ROAD,UNIT C,Other,21.81,K725400191 00030,STORE,UNIT B1191 BROOMLOAN ROADGLASGOWG51 2JE,S C I PROPERTIES,JORDON BOWSKILL,"£5,100",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K725400191+00030&PPRN=47228601&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing#results
191 BROOMLOAN ROAD,UNIT C,Other,21.81,K725400191 00035,STORE,UNIT B2191 BROOMLOAN ROADGLASGOWG51 2JE,SCI PROPERTIES,C S LAND PROPERTY LIMITED,"£2,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K725400191+00035&PPRN=47514698&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=191+BROOMLOAN+ROAD&searchtype=listing#results
22 Broomloan Place,Unit 4 Davieland Court,Natural Gas,87.65,K724800022,STORE,UNIT 4 DAVIELAND COURT22 BROOMLOAN PLACEGLASGOWG51 2JR,UNITED UK 2021 E PROPCO 22 SARL C/O CEFN MANAGEMENT,HYDRAULINK,"£24,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=22+Broomloan+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K724800022&PPRN=47363762&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=22+Broomloan+Place&searchtype=listing#results
Invergyle Court,Unit 4,Natural Gas,54.55,K724800037,WAREHOUSE,UNIT 1 INVERGYLE COURT37 BROOMLOAN PLACEGLASGOWG51 2JR,UNITED UK 2021 E PROPCO 22 SARL C/O CEFN MANAGEMENT,THE ROOF ANCHOR COMPANY LTD,"£25,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Invergyle+Court&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K724800037&PPRN=47388420&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Invergyle+Court&searchtype=listing#results
Invergyle Court,Unit 4,Natural Gas,54.55,K724800041,WAREHOUSE,UNIT 2 INVERGYLE COURT41 BROOMLOAN PLACEGLASGOWG51 2JR,UNITED UK 2021 E PROPCO 22 SARL C/O CEFN MANAGEMENT,NO DRAMA LTD,"£26,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Invergyle+Court&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K724800041&PPRN=47372559&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Invergyle+Court&searchtype=listing#results
Invergyle Court,Unit 4,Natural Gas,54.55,K724800045,WAREHOUSE,UNIT 3 INVERGYLE COURT45 BROOMLOAN PLACEGLASGOWG51 2JR,UNITED UK 2021 E PROPCO 22 SARL C/O CEFN MANAGEMENT,GRAYSON GB LTD,"£28,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Invergyle+Court&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K724800045&PPRN=47427698&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Invergyle+Court&searchtype=listing#results
Invergyle Court,Unit 4,Natural Gas,54.55,K724800047,WAREHOUSE,UNIT 4 INVERGYLE COURT47 BROOMLOAN PLACEGLASGOWG51 2JR,UNITED UK 2021 E PROPCO 22 SARL C/O CEFN MANAGEMENT,GENERAL ALL PURPOSE PLASTICS LIMITED,"£29,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Invergyle+Court&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K724800047&PPRN=47510102&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Invergyle+Court&searchtype=listing#results
425 GOVAN ROAD,SOUTH GLASGOW BAPTIST CHURCH,Natural Gas,39.05,L632400425,CHURCH,425 GOVAN ROADGLASGOWG51 2PW,GRACE BAPTIST CHURCH GOVAN,,"£4,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=425+GOVAN+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=L632400425&PPRN=47223286&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=425+GOVAN+ROAD&searchtype=listing#results
Woodville Street,"Unit F, G and H Woodville Court",Natural Gas,63.78,N346800018,STORE,UNIT 118 WOODVILLE STREETGLASGOWG51 2RZ,CITY LINK DEVELOPMENT CO LTD,CORE HEATING SUPPLIES LTD,"£18,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Woodville+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=N346800018&PPRN=47413867&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Woodville+Street&searchtype=listing#results
