input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
28 QUEEN ELIZABETH AVENUE,UNIT 9,Natural Gas,47.64,X98820/0028 /U0005,WORKSHOP,UNIT 528 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,PREMIER WELDING (SCOTLAND) LTD,,"£18,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0005&PPRN=67162975&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing#results
28 QUEEN ELIZABETH AVENUE,UNIT 9,Natural Gas,47.64,X98820/0028 /U0006,WORKSHOP,UNIT 628 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,W W E SOLUTIONS LTD,,"£18,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0006&PPRN=67163467&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing#results
28 QUEEN ELIZABETH AVENUE,UNIT 9,Natural Gas,47.64,X98820/0028 /U0007,WORKSHOP,UNIT 728 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,ASSOCIATED PRODUCTION TOOLS LTD,,"£18,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0007&PPRN=67163882&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing#results
28 QUEEN ELIZABETH AVENUE,UNIT 9,Natural Gas,47.64,X98820/0028 /U0008,WORKSHOP,UNIT 828 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,BOSTON NETWORKS LTD,,"£16,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0008&PPRN=67164919&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+QUEEN+ELIZABETH+AVENUE&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0001 /U0028,WHOLESALE WAREHOUSE,UNIT 28WILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,MER MARINE TECHNOLOGIES,"£2,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU0028&PPRN=67157629&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U0001,WORKSHOP,UNIT 128 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,APPLES CATERING,HILLINGTON TIMBER & DOORS,"£22,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0001&PPRN=67164889&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U002A,WORKSHOP,UNIT 2A28 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,C & I MCMILLAN PROPERTY,MCMILLANS CHEMDRY,"£11,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU002A&PPRN=67164897&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U002B,WORKSHOP,UNIT 2B28 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,C & I MCMILLAN PROPERTY,REVIVE/BLANDS REMOVALS,"£13,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU002B&PPRN=67174736&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U0003,WORKSHOP,UNIT 328 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,G2 INTERIORS LTD,,"£23,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0003&PPRN=67164900&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U0004,WORKSHOP,UNIT 428 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,RUB A DUB RECORDS,,"£28,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0004&PPRN=67164064&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U0005,WORKSHOP,UNIT 528 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,PREMIER WELDING (SCOTLAND) LTD,,"£18,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0005&PPRN=67162975&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U0006,WORKSHOP,UNIT 628 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,W W E SOLUTIONS LTD,,"£18,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0006&PPRN=67163467&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U0007,WORKSHOP,UNIT 728 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,ASSOCIATED PRODUCTION TOOLS LTD,,"£18,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0007&PPRN=67163882&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
28 Queen Elizabeth Avenue,Unit 1,Natural Gas,15.14,X98820/0028 /U0008,WORKSHOP,UNIT 828 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,BOSTON NETWORKS LTD,,"£16,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0028+%2FU0008&PPRN=67164919&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=28+Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /00005,WORKSHOP,NEXUS HOUSE WILSON B P1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,NEXUS PACKAGING LTD,,"£355,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2F00005&PPRN=67168833&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /00024,OFFICE,UNIT 24B WILSON B PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,CHUN HO YU,"£4,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2F00024&PPRN=67252664&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U0010,STUDIO,UNIT 10WILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,SWAN GRACE PILATES (HILLINGTON) LTD,"£5,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU0010&PPRN=67153356&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U010A,SALON,UNIT 10AWILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,LJ BEAUTY,£800,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU010A&PPRN=67153437&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U010B,SALON,UNIT 10BWILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,NO 10,"£1,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU010B&PPRN=67261612&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U010C,SALON,UNIT 10CWILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,ALPHA OMEGA MASSAGE,£700,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU010C&PPRN=67261620&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U010D,SALON,UNIT 10DWILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,SKIN ESSENCE LTD,"£1,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU010D&PPRN=67261639&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U011A,WHOLESALE WAREHOUSE,UNIT 11AWILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,NAMI SURGICAL LTD,"£31,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU011A&PPRN=67153364&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U011B,WAREHOUSE ETC,UNIT 11BWILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,NAMI SURGICAL LTD,"£36,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU011B&PPRN=67254047&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Queen Elizabeth Avenue,42,Natural Gas,85.15,X98820/0001 /U0012,OFFICE ETC,UNIT 12WILSON BUSINESS PARK1 QUEEN ELIZABETH AVENUEHILLINGTONGLASGOWG52 4NQ,IAIN WILSON PROPERTIES LTD,BREVITT-RIEKER LTD,"£7,100",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98820%2F0001+%2FU0012&PPRN=67153372&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Queen+Elizabeth+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0001,WORKSHOP,1 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,BARR & WRAY,,"£123,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0001&PPRN=67172954&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0002,WORKSHOP,2 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,ALEXANDER WINES,,"£73,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0002&PPRN=67173489&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0003,WORKSHOP,3 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,HPF ENERGY SERVICES LTD,,"£125,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0003&PPRN=67173497&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0004,WORKSHOP,4 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,@SIPP (PENSION TRUSTEES) LTD,ERIKS INDUSTRIAL SERVICES LTD,"£69,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0004&PPRN=67172962&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0007,WAREHOUSE ETC,UNIT 1017 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,APP WHOLESALE LTD,"£84,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0007&PPRN=67251714&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
Buccleuch Avenue,Block 3a Part,Natural Gas,98.94,X97580/0009,WAREHOUSE ETC,UNIT 1029 BUCCLEUCH AVENUEHILLINGTONGLASGOWG52 4NR,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,SCOPE BATHROOM INTERIORS LTD,"£77,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97580%2F0009&PPRN=67254462&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Buccleuch+Avenue&searchtype=listing#results
