input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
5 Newton Terrace Lane,1st Floor and Attic Offices The Studio,Natural Gas,31.82,M505800005 F0G01,STUDIO,SUITE A GRD FLOOR5 NEWTON TERRACE LANEGLASGOWG3 7PB,BURNS COMMERCIAL PROPERTY RENTALS LTD,VERVE STUDIOS LTD,"£12,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=5+Newton+Terrace+Lane&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M505800005+F0G01&PPRN=47084936&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=5+Newton+Terrace+Lane&searchtype=listing#results
15 Newton Terrace,1st Floor,Natural Gas,28.74,M505200015 F0101,OFFICE,FLAT 1-115 NEWTON TERRACEGLASGOWG3 7PJ,TERRACE PROPERTIES,FRANCIS M CORRIGAN & HELEN MCMANUS,"£7,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Newton+Terrace&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M505200015+F0101&PPRN=47506334&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Newton+Terrace&searchtype=listing#results
15 Newton Terrace,1st Floor,Natural Gas,28.74,M505200015 F0200,OFFICE,FLAT 215 NEWTON TERRACEGLASGOWG3 7PJ,TERRACE PROPERTIES,COLIN PROCTOR,"£6,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Newton+Terrace&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M505200015+F0200&PPRN=47110929&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Newton+Terrace&searchtype=listing#results
15 Newton Terrace,1st Floor,Natural Gas,28.74,M505200015 F0B01,OFFICE,FLAT BASEMENT-115 NEWTON TERRACEGLASGOWG3 7PJ,TERRACE PROPERTIES,MARY SNEDDON & MARGARET FINNERTY,"£6,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Newton+Terrace&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M505200015+F0B01&PPRN=47506326&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Newton+Terrace&searchtype=listing#results
15 Newton Terrace,1st Floor,Natural Gas,28.74,M505200015 F0G00,OFFICE,FLAT GROUND15 NEWTON TERRACEGLASGOWG3 7PJ,TERRACE PROPERTIES,SIMPLE FINANCIAL SERVICES LIMITED,"£7,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Newton+Terrace&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M505200015+F0G00&PPRN=47110910&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Newton+Terrace&searchtype=listing#results
15 Newton Terrace,1st Floor,Natural Gas,28.74,M505200015 00005,CAR SPACES,15 NEWTON TERRACEGLASGOWG3 7PJ,TERRACE PROPERTIES,M SNEDDON & M FINNERTY,"£2,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Newton+Terrace&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M505200015+00005&PPRN=47506342&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Newton+Terrace&searchtype=listing#results
15 Newton Terrace,1st Floor,Natural Gas,28.74,M505200015 00010,CAR SPACES,15 NEWTON TERRACEGLASGOWG3 7PJ,TERRACE PROPERTIES,SIMPLE FINANCIAL SERVICES LIMITED,"£2,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=15+Newton+Terrace&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M505200015+00010&PPRN=47506350&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=15+Newton+Terrace&searchtype=listing#results
16 Newton Place,Second Floor,Natural Gas,88.02,M504000010 F0205,OFFICE,2ND FLOOR ROOM 1610 NEWTON PLACEGLASGOWG3 7PR,SYBIL M WALLACE,ARGYLL ASSET MANAGEMENT LTD,£950,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000010+F0205&PPRN=47511001&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Second Floor,Natural Gas,88.02,M504000016 00005,CAR SPACES,16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,GLOBAL REFRIGERATION CONSULTANTS LIMITED,"£1,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+00005&PPRN=47505974&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Second Floor,Natural Gas,88.02,M504000016 F0100,OFFICES,1ST FLOOR16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,GLOBAL REFRIGERATION CONSULTANTS LIMITED,"£7,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0100&PPRN=47054239&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Second Floor,Natural Gas,88.02,M504000016 F0200,OFFICE,2ND FLOOR16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,JAMES HALAM LIMITED,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0200&PPRN=47472162&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Second Floor,Natural Gas,88.02,M504000016 F0B00,OFFICE,LOWER GRD16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,JAMES HALAM LIMITED,"£9,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0B00&PPRN=47434007&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Second Floor,Natural Gas,88.02,M504000016 F0G01,OFFICES,GRD FLOOR16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,JAMES HALAM LIMITED,"£10,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0G01&PPRN=47046066&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Lower Ground Floor,Natural Gas,61.42,M504000010 F0205,OFFICE,2ND FLOOR ROOM 1610 NEWTON PLACEGLASGOWG3 7PR,SYBIL M WALLACE,ARGYLL ASSET MANAGEMENT LTD,£950,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000010+F0205&PPRN=47511001&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Lower Ground Floor,Natural Gas,61.42,M504000016 00005,CAR SPACES,16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,GLOBAL REFRIGERATION CONSULTANTS LIMITED,"£1,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+00005&PPRN=47505974&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Lower Ground Floor,Natural Gas,61.42,M504000016 F0100,OFFICES,1ST FLOOR16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,GLOBAL REFRIGERATION CONSULTANTS LIMITED,"£7,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0100&PPRN=47054239&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Lower Ground Floor,Natural Gas,61.42,M504000016 F0200,OFFICE,2ND FLOOR16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,JAMES HALAM LIMITED,"£4,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0200&PPRN=47472162&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Lower Ground Floor,Natural Gas,61.42,M504000016 F0B00,OFFICE,LOWER GRD16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,JAMES HALAM LIMITED,"£9,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0B00&PPRN=47434007&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Lower Ground Floor,Natural Gas,61.42,M504000016 F0G01,OFFICES,GRD FLOOR16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,JAMES HALAM LIMITED,"£10,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0G01&PPRN=47046066&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Ground Floor,Natural Gas,110.02,M504000010 F0205,OFFICE,2ND FLOOR ROOM 1610 NEWTON PLACEGLASGOWG3 7PR,SYBIL M WALLACE,ARGYLL ASSET MANAGEMENT LTD,£950,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000010+F0205&PPRN=47511001&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Ground Floor,Natural Gas,110.02,M504000016 00005,CAR SPACES,16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,GLOBAL REFRIGERATION CONSULTANTS LIMITED,"£1,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+00005&PPRN=47505974&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
16 Newton Place,Ground Floor,Natural Gas,110.02,M504000016 F0100,OFFICES,1ST FLOOR16 NEWTON PLACEGLASGOWG3 7PY,FORCAM PROPERTIES LTD,GLOBAL REFRIGERATION CONSULTANTS LIMITED,"£7,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=16+Newton+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=M504000016+F0100&PPRN=47054239&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=16+Newton+Place&searchtype=listing#results
